OutreachAttempts,InitialContact,Title,SpendRatio,DealSize,LeadSource,ExistingCustomer,Region,CampaignMix,OppStatus
7,Yes,Executive,0.48,7900,Walkin,Yes,Americas,None,no
2,Yes,Manager,0.37,13300,Phone,No,Other,Digital,no
3,No,Other,0.19,13700,Internet,No,SE Asia,None,no
3,No,Manager,0.14,15200,Internet,No,SE Asia,None,no
8,Yes,Other,0.17,7300,Other,Yes,Americas,None,no
4,No,Manager,0.23,6300,Walkin,Yes,Europe,None,no
6,No,Executive,0.37,7900,Internet,Yes,Europe,Traditional|Trial,no
8,Yes,Executive,0.62,12700,Walkin,No,Europe,None,no
4,Yes,Manager,0.52,10500,Internet,No,Australia,None,no
7,Yes,Other,0.48,13200,Other,No,SE Asia,None,no
2,No,Executive,0.62,12200,Walkin,No,Europe,None,no
5,No,Manager,0.23,15200,Internet,Yes,Other,None,no
8,No,Executive,0.52,12900,Walkin,No,Americas,None,no
5,No,Manager,0.31,8000,Internet,No,Europe,None,no
4,Yes,Other,0.4,8600,Walkin,Yes,Europe,None,no
3,Yes,Executive,0.51,10000,Walkin,No,SE Asia,None,no
3,Yes,Other,0.41,15800,Phone,No,Australia,None,no
9,Yes,Manager,0.34,12400,Other,Yes,Australia,None,no
9,No,Executive,0.33,12800,Walkin,No,Australia,None,no
7,Yes,Manager,0.43,12700,Internet,Yes,Americas,None,no
5,No,Executive,0.59,13700,Internet,Yes,Australia,Digital,no
9,Yes,Executive,0.17,8100,Walkin,No,Americas,None,no
3,No,Manager,0.5,13300,Internet,No,Europe,None,no
2,No,Manager,0.49,10100,Internet,No,SE Asia,None,no
8,Yes,Executive,0.41,10300,Phone,No,Europe,None,no
5,Yes,Other,0.45,13300,Walkin,Yes,Other,None,no
3,No,Manager,0.13,7500,Walkin,Yes,Europe,None,no
4,Yes,Manager,0.32,14000,Internet,No,SE Asia,None,no
9,Yes,Executive,0.52,15000,Other,Yes,SE Asia,None,no
3,No,Manager,0.51,12500,Walkin,No,SE Asia,None,no
3,Yes,Manager,0.25,6600,Phone,Yes,Americas,Digital,no
9,No,Manager,0.61,9500,Internet,Yes,Australia,None,no
9,No,Executive,0.39,6700,Other,Yes,Europe,Traditional,no
4,Yes,Executive,0.26,6800,Internet,No,SE Asia,None,no
5,No,Other,0.2,14000,Internet,No,Other,None,no
8,Yes,Executive,0.16,8000,Other,Yes,Europe,None,no
6,Yes,Other,0.54,7800,Phone,Yes,Australia,None,no
6,No,Manager,0.44,14800,Walkin,No,Europe,None,no
6,No,Other,0.57,12500,Walkin,Yes,SE Asia,None,no
5,Yes,Manager,0.18,7700,Internet,Yes,Australia,None,no
2,No,Executive,0.49,6200,Internet,Yes,Australia,None,no
8,Yes,Other,0.16,11100,Phone,Yes,Europe,None,no
8,Yes,Manager,0.35,12700,Internet,No,Europe,None,no
8,No,Other,0.43,14700,Internet,Yes,SE Asia,None,no
6,No,Other,0.56,13600,Walkin,No,Americas,None,no
8,Yes,Manager,0.61,11900,Phone,No,Americas,Digital|Traditional|Trial,no
2,Yes,Manager,0.35,13600,Phone,No,Americas,None,no
8,Yes,Other,0.2,14000,Phone,No,SE Asia,None,no
9,Yes,Manager,0.24,6700,Internet,No,Other,None,no
4,Yes,Other,0.39,9300,Other,Yes,Australia,None,no
5,No,Executive,0.16,6600,Internet,No,Americas,None,no
6,No,Executive,0.34,13900,Other,No,Americas,None,no
3,No,Manager,0.17,12600,Phone,No,Europe,None,no
9,Yes,Other,0.52,9600,Walkin,No,Americas,Traditional,no
7,No,Executive,0.32,10200,Other,Yes,SE Asia,None,no
5,Yes,Executive,0.36,14700,Internet,No,Australia,None,no
9,Yes,Manager,0.19,7700,Other,No,SE Asia,None,no
8,No,Other,0.52,11300,Internet,Yes,Americas,Traditional|Trial,no
5,Yes,Manager,0.61,8600,Internet,No,Other,None,no
2,No,Other,0.37,8100,Internet,No,Other,None,no
2,Yes,Executive,0.62,6800,Other,No,Other,None,no
6,No,Manager,0.13,6300,Phone,No,Europe,None,no
2,No,Other,0.37,10000,Internet,No,Australia,Digital|Trial,no
4,No,Executive,0.49,11200,Walkin,Yes,Other,Traditional|Trial,no
2,Yes,Other,0.22,14200,Internet,No,Other,None,no
6,No,Manager,0.5,10800,Internet,No,Americas,None,no
5,No,Executive,0.15,10000,Internet,No,Americas,None,no
5,No,Other,0.25,13600,Other,Yes,SE Asia,None,no
9,No,Executive,0.36,12700,Internet,Yes,Europe,None,no
6,Yes,Executive,0.17,11500,Other,Yes,Australia,None,no
6,Yes,Manager,0.2,14000,Internet,Yes,SE Asia,None,no
9,Yes,Manager,0.12,7400,Other,No,Europe,None,no
6,Yes,Manager,0.53,14800,Walkin,No,Americas,None,no
6,No,Other,0.24,14200,Phone,No,Other,None,no
2,No,Manager,0.25,15600,Internet,Yes,Australia,None,no
9,Yes,Executive,0.43,11700,Walkin,No,Australia,None,no
3,Yes,Executive,0.27,8100,Walkin,No,Australia,None,no
9,Yes,Manager,0.56,9600,Internet,No,SE Asia,None,no
6,No,Manager,0.44,12300,Internet,No,Other,Traditional,no
5,Yes,Executive,0.13,10700,Walkin,Yes,Europe,Traditional,no
8,Yes,Other,0.51,13300,Internet,No,Europe,Digital|Traditional,no
9,No,Executive,0.48,15800,Phone,No,Europe,None,no
9,Yes,Executive,0.52,12600,Internet,Yes,Americas,None,no
3,Yes,Manager,0.47,15600,Phone,No,Europe,None,no
4,No,Manager,0.53,11600,Phone,Yes,Australia,None,no
7,Yes,Executive,0.49,8500,Walkin,Yes,Europe,None,no
2,No,Other,0.26,15700,Phone,Yes,Australia,None,no
2,Yes,Executive,0.22,13700,Internet,Yes,SE Asia,None,no
5,No,Executive,0.15,8800,Internet,No,Australia,None,no
2,Yes,Executive,0.41,9600,Internet,Yes,Australia,None,no
7,No,Manager,0.14,7000,Phone,No,Americas,None,no
8,Yes,Other,0.41,14200,Walkin,Yes,Other,Traditional|Trial,no
5,No,Executive,0.3,11100,Internet,Yes,Americas,Traditional|Trial,no
5,Yes,Executive,0.26,9300,Other,Yes,Americas,None,no
5,Yes,Executive,0.23,15500,Phone,Yes,Other,None,no
3,No,Other,0.2,6800,Other,No,Americas,None,no
4,No,Manager,0.45,15800,Walkin,No,SE Asia,None,no
4,No,Executive,0.44,15100,Other,No,Americas,None,no
8,No,Other,0.51,13900,Internet,Yes,SE Asia,None,no
7,Yes,Other,0.48,11000,Other,No,Europe,None,no
2,Yes,Executive,0.27,14900,Walkin,No,Australia,None,no
5,No,Other,0.21,7800,Internet,No,Americas,None,no
3,No,Manager,0.49,15000,Other,No,Europe,None,no
5,Yes,Executive,0.6,9200,Other,No,SE Asia,None,no
6,Yes,Other,0.26,8200,Phone,No,Americas,None,no
8,No,Manager,0.28,15400,Other,No,Europe,None,no
8,Yes,Other,0.19,8500,Phone,No,Americas,None,no
6,No,Executive,0.2,12200,Walkin,No,Other,None,no
8,No,Executive,0.19,10100,Phone,No,Other,None,no
4,Yes,Other,0.29,11300,Internet,Yes,Australia,None,no
9,Yes,Manager,0.41,9500,Walkin,No,Other,Digital,no
9,No,Executive,0.54,8100,Other,No,Europe,None,no
8,Yes,Other,0.33,6400,Internet,No,Americas,None,no
5,Yes,Executive,0.55,11900,Phone,No,Europe,None,no
7,No,Other,0.34,14800,Walkin,No,Europe,Traditional,no
7,Yes,Manager,0.59,13500,Internet,No,Europe,None,no
9,Yes,Manager,0.21,15300,Walkin,Yes,Europe,Traditional|Trial,no
5,No,Manager,0.21,11400,Internet,No,Europe,None,no
5,No,Executive,0.47,10600,Internet,No,SE Asia,None,no
7,No,Manager,0.3,10200,Phone,No,Europe,None,no
7,Yes,Manager,0.18,12300,Internet,Yes,Australia,None,no
4,Yes,Other,0.34,6500,Internet,Yes,SE Asia,None,no
2,Yes,Manager,0.47,13700,Other,Yes,SE Asia,None,no
2,Yes,Manager,0.32,12200,Phone,Yes,Australia,Trial,no
8,No,Other,0.36,13300,Internet,Yes,Other,None,no
8,No,Manager,0.54,13500,Phone,No,Europe,Digital|Traditional|Trial,no
3,No,Executive,0.45,15200,Internet,No,Australia,None,no
8,No,Manager,0.2,6600,Walkin,No,Australia,None,no
4,No,Other,0.61,7500,Other,No,Other,None,no
5,No,Manager,0.36,15800,Walkin,Yes,Other,None,no
4,No,Executive,0.32,6200,Internet,Yes,Europe,None,no
4,No,Manager,0.12,8600,Walkin,Yes,Europe,Digital|Traditional|Trial,no
6,No,Other,0.28,7100,Internet,Yes,Australia,None,no
5,No,Manager,0.17,11600,Internet,No,Australia,None,no
5,No,Executive,0.44,10300,Walkin,No,Europe,None,no
9,No,Executive,0.43,9900,Walkin,No,Other,None,no
3,Yes,Manager,0.37,6500,Walkin,Yes,Americas,None,no
8,No,Executive,0.56,9100,Internet,No,Europe,Digital,no
2,Yes,Other,0.61,9500,Internet,No,Europe,None,no
9,No,Executive,0.15,7400,Walkin,Yes,Europe,None,no
8,Yes,Executive,0.42,11000,Other,Yes,Europe,Digital|Traditional,no
4,No,Other,0.42,8300,Walkin,Yes,Europe,Digital|Traditional,no
8,No,Manager,0.58,8200,Phone,Yes,SE Asia,Traditional,no
9,No,Executive,0.25,11900,Internet,Yes,Australia,None,no
8,Yes,Executive,0.62,15500,Internet,No,Australia,None,no
7,No,Manager,0.16,12100,Other,No,Australia,None,no
5,Yes,Manager,0.57,15300,Internet,Yes,Europe,None,no
4,Yes,Executive,0.14,6000,Internet,No,Americas,None,no
9,No,Executive,0.57,12700,Phone,No,Australia,None,no
7,No,Executive,0.33,13100,Phone,Yes,Australia,None,no
8,No,Executive,0.26,15600,Phone,No,Americas,None,no
3,No,Executive,0.6,10600,Walkin,No,Europe,None,no
7,No,Executive,0.14,13400,Internet,No,Europe,None,no
7,No,Manager,0.56,11800,Internet,Yes,Europe,None,no
6,Yes,Manager,0.45,8600,Walkin,Yes,SE Asia,None,no
6,No,Executive,0.44,10000,Internet,No,Australia,None,no
7,No,Executive,0.52,7600,Phone,No,Americas,None,no
9,No,Other,0.54,10700,Internet,No,Australia,None,no
7,No,Manager,0.31,9700,Phone,No,Americas,Digital,no
2,Yes,Manager,0.47,9800,Phone,Yes,Americas,None,no
3,No,Manager,0.28,15500,Other,Yes,SE Asia,None,no
9,Yes,Manager,0.29,8200,Internet,Yes,SE Asia,None,no
8,No,Other,0.37,6200,Internet,Yes,Australia,None,no
8,Yes,Executive,0.28,11600,Internet,No,Australia,None,no
3,Yes,Other,0.42,8100,Walkin,No,SE Asia,None,no
6,Yes,Executive,0.19,12200,Phone,No,Americas,None,no
4,Yes,Other,0.41,12500,Internet,Yes,Australia,None,no
2,No,Manager,0.33,6600,Internet,No,Europe,None,no
8,Yes,Executive,0.14,12400,Internet,Yes,Australia,None,no
7,No,Manager,0.62,7700,Phone,Yes,Americas,None,no
7,No,Executive,0.57,13100,Internet,No,Europe,None,no
3,No,Executive,0.47,13000,Phone,No,Australia,None,no
6,No,Executive,0.47,9700,Phone,No,Americas,None,no
5,No,Manager,0.43,12100,Phone,No,Europe,None,no
5,Yes,Manager,0.29,11900,Internet,Yes,Europe,None,no
2,No,Executive,0.47,11200,Phone,Yes,SE Asia,None,no
2,Yes,Other,0.18,14000,Phone,Yes,Europe,Traditional|Trial,no
9,No,Manager,0.31,14100,Internet,Yes,Europe,None,no
9,No,Executive,0.56,14400,Internet,No,Australia,None,no
3,Yes,Manager,0.41,9200,Internet,No,Europe,None,no
5,No,Manager,0.15,9100,Internet,Yes,Australia,None,no
4,No,Manager,0.61,14300,Internet,No,SE Asia,None,no
4,No,Executive,0.52,12000,Internet,Yes,Europe,None,no
2,No,Manager,0.33,15000,Other,Yes,Americas,None,no
5,No,Executive,0.39,10600,Phone,No,Australia,None,no
9,No,Other,0.16,12000,Other,Yes,Other,None,no
8,No,Other,0.37,6000,Internet,No,Australia,Digital|Traditional,no
4,No,Manager,0.47,6900,Phone,No,Australia,None,no
2,No,Executive,0.61,10100,Other,No,Australia,None,no
4,Yes,Executive,0.53,10800,Internet,Yes,Other,None,no
3,No,Other,0.17,6500,Internet,No,Australia,Traditional|Trial,no
5,Yes,Executive,0.33,7500,Phone,No,Europe,None,no
2,Yes,Manager,0.6,7000,Walkin,No,SE Asia,None,no
9,No,Manager,0.22,7800,Phone,Yes,SE Asia,None,no
8,No,Manager,0.57,13900,Internet,No,Australia,None,no
3,Yes,Executive,0.5,7500,Other,No,Europe,None,no
2,Yes,Other,0.36,6800,Other,No,SE Asia,Trial,no
9,No,Manager,0.6,7700,Internet,Yes,Other,None,no
5,No,Executive,0.19,12600,Internet,Yes,Australia,None,no
8,No,Other,0.57,16000,Other,No,Americas,None,no
7,No,Executive,0.28,15600,Internet,No,Europe,None,no
6,No,Other,0.31,12800,Phone,Yes,Australia,None,no
9,No,Other,0.44,10100,Internet,No,Americas,None,no
8,Yes,Executive,0.38,9800,Phone,No,Australia,None,no
9,Yes,Manager,0.5,12000,Phone,Yes,Other,Digital|Trial,no
4,Yes,Other,0.61,13400,Internet,No,Australia,None,no
6,Yes,Executive,0.22,15700,Phone,Yes,Americas,None,no
9,No,Executive,0.18,12400,Walkin,No,Europe,Digital|Traditional|Trial,no
3,No,Executive,0.34,6800,Internet,Yes,Americas,None,no
2,No,Executive,0.24,13200,Walkin,No,Europe,None,no
5,Yes,Other,0.22,10300,Internet,Yes,Europe,None,no
5,Yes,Executive,0.45,10800,Internet,No,Americas,None,no
7,Yes,Manager,0.22,14500,Phone,Yes,Europe,None,no
3,Yes,Executive,0.41,13000,Other,No,SE Asia,None,no
8,No,Manager,0.51,6800,Internet,No,Europe,None,no
8,Yes,Executive,0.55,13800,Other,No,Americas,Digital|Traditional|Trial,no
9,No,Manager,0.42,10400,Other,No,Other,None,no
6,No,Manager,0.38,13300,Internet,Yes,Australia,Traditional,no
9,No,Manager,0.3,10500,Walkin,No,Europe,None,no
6,No,Executive,0.16,10300,Internet,No,SE Asia,None,no
7,No,Manager,0.22,7200,Walkin,No,Europe,None,no
8,No,Manager,0.61,6900,Other,No,Europe,None,no
4,No,Manager,0.44,8500,Internet,No,Europe,None,no
6,Yes,Manager,0.34,7500,Other,No,Other,None,no
9,No,Manager,0.17,13600,Internet,No,Australia,None,no
8,Yes,Other,0.17,9000,Phone,Yes,Europe,None,no
7,Yes,Executive,0.2,11100,Internet,No,SE Asia,Trial,no
9,Yes,Executive,0.58,8200,Phone,Yes,Australia,None,no
2,Yes,Executive,0.42,10300,Walkin,No,Europe,None,no
9,No,Executive,0.2,9100,Other,Yes,Other,None,no
9,No,Executive,0.26,13600,Walkin,Yes,Other,None,no
5,No,Other,0.35,13700,Walkin,No,Europe,None,no
7,No,Manager,0.12,11800,Other,No,Australia,Traditional|Trial,no
4,No,Manager,0.57,10000,Phone,No,Europe,None,no
2,No,Manager,0.37,6100,Walkin,No,Other,Digital|Trial,no
6,No,Executive,0.47,14200,Internet,No,Americas,None,no
4,No,Other,0.52,9000,Other,No,SE Asia,Digital,no
5,No,Other,0.3,11000,Phone,Yes,SE Asia,None,no
6,Yes,Executive,0.62,9800,Phone,Yes,Europe,None,no
3,No,Other,0.12,10600,Phone,No,Europe,None,no
5,No,Executive,0.35,14300,Other,No,Australia,None,no
6,Yes,Executive,0.58,14000,Walkin,Yes,Europe,None,no
7,Yes,Other,0.44,7200,Other,No,Australia,None,no
6,No,Executive,0.62,6300,Other,Yes,Other,None,no
8,No,Manager,0.6,15100,Other,Yes,SE Asia,None,no
9,Yes,Other,0.23,9500,Other,Yes,Americas,None,no
7,Yes,Other,0.22,13800,Internet,Yes,Europe,None,no
5,No,Manager,0.55,16000,Internet,No,SE Asia,None,no
9,Yes,Other,0.29,7100,Internet,No,SE Asia,Traditional,no
6,No,Other,0.41,6800,Phone,No,Europe,None,no
8,No,Manager,0.3,11500,Internet,Yes,Europe,None,no
7,No,Executive,0.29,13000,Phone,No,Europe,None,no
6,No,Manager,0.14,10400,Walkin,No,Europe,None,no
3,Yes,Manager,0.26,7500,Internet,Yes,Other,None,no
3,Yes,Executive,0.52,12400,Other,No,SE Asia,None,no
5,No,Manager,0.28,8600,Internet,No,SE Asia,None,no
7,No,Manager,0.17,6500,Phone,No,Other,None,no
5,Yes,Executive,0.15,10400,Internet,No,Europe,None,no
3,No,Executive,0.47,8800,Phone,No,SE Asia,None,no
2,No,Executive,0.44,15600,Internet,Yes,Europe,None,no
6,No,Other,0.36,8800,Other,No,Australia,None,no
6,No,Executive,0.2,7800,Walkin,No,SE Asia,None,no
6,No,Executive,0.15,9500,Internet,Yes,Other,Digital|Trial,no
5,Yes,Other,0.31,15900,Other,No,Europe,Digital|Traditional|Trial,no
6,No,Other,0.2,15100,Phone,No,Australia,None,no
6,No,Other,0.29,6000,Internet,Yes,Americas,None,no
9,No,Manager,0.53,12100,Internet,Yes,Europe,Digital,no
9,No,Other,0.25,11500,Internet,Yes,Europe,None,no
2,No,Other,0.57,13000,Phone,No,Europe,Digital,no
8,No,Other,0.33,10200,Other,No,Europe,None,no
6,No,Other,0.28,15000,Internet,No,Europe,None,no
8,Yes,Other,0.33,9400,Other,No,Australia,None,no
5,No,Manager,0.58,13900,Walkin,Yes,SE Asia,None,no
7,Yes,Executive,0.55,7400,Other,No,Europe,Digital|Traditional|Trial,no
9,Yes,Executive,0.22,13100,Phone,No,Europe,None,no
2,No,Manager,0.13,14300,Other,No,SE Asia,Digital|Trial,no
8,No,Executive,0.49,15300,Internet,Yes,Other,None,no
9,No,Other,0.28,10900,Other,No,Europe,None,no
2,Yes,Executive,0.55,15500,Internet,No,SE Asia,None,no
5,No,Manager,0.22,7800,Phone,Yes,Other,None,no
9,Yes,Manager,0.44,7800,Internet,No,SE Asia,None,no
2,Yes,Other,0.47,11900,Walkin,No,Americas,None,no
9,No,Executive,0.32,15500,Internet,No,Other,None,no
3,No,Other,0.55,13100,Walkin,No,Europe,None,no
3,No,Manager,0.6,7000,Walkin,No,Europe,None,no
8,No,Other,0.36,15500,Walkin,No,Americas,None,no
4,Yes,Other,0.19,6000,Walkin,No,Europe,None,no
4,Yes,Executive,0.53,15000,Internet,Yes,Europe,None,no
3,Yes,Manager,0.23,13500,Walkin,Yes,Europe,None,no
4,No,Executive,0.58,6400,Other,No,Australia,None,no
3,Yes,Manager,0.26,12000,Internet,No,Europe,None,no
8,No,Executive,0.13,8000,Internet,Yes,Australia,Digital|Trial,no
3,Yes,Other,0.46,9100,Walkin,No,Americas,None,no
4,Yes,Executive,0.62,11600,Internet,Yes,Australia,Digital|Trial,no
8,No,Other,0.46,7800,Internet,No,Europe,Traditional|Trial,no
7,No,Executive,0.41,9500,Phone,No,Europe,Trial,no
5,No,Manager,0.25,9700,Phone,No,Australia,None,no
8,Yes,Executive,0.53,14400,Walkin,No,SE Asia,Digital,no
6,No,Manager,0.5,6200,Walkin,No,Europe,None,no
4,No,Manager,0.52,8800,Internet,No,Americas,None,no
5,Yes,Executive,0.37,8000,Internet,No,SE Asia,None,no
8,No,Executive,0.18,15600,Phone,No,Australia,None,no
4,No,Other,0.22,8100,Other,Yes,Australia,None,no
9,Yes,Executive,0.38,12900,Walkin,No,Australia,None,no
5,No,Executive,0.59,7700,Walkin,No,Americas,None,no
4,No,Other,0.51,7000,Internet,Yes,Europe,None,no
8,No,Manager,0.24,6300,Walkin,Yes,Americas,None,no
2,No,Executive,0.44,6400,Walkin,No,Australia,None,no
7,Yes,Executive,0.62,8700,Walkin,No,Australia,None,no
6,No,Manager,0.37,14500,Walkin,No,Australia,None,no
3,No,Other,0.31,7700,Other,No,SE Asia,None,no
4,No,Executive,0.53,6400,Phone,No,Americas,None,no
4,Yes,Executive,0.47,13100,Walkin,No,Americas,None,no
8,No,Manager,0.23,7300,Other,No,Europe,None,no
9,No,Manager,0.16,15700,Internet,Yes,Australia,None,no
8,Yes,Executive,0.2,15800,Internet,Yes,SE Asia,Traditional|Trial,no
7,Yes,Executive,0.5,11100,Internet,No,Australia,None,no
7,No,Executive,0.54,8200,Other,No,Europe,None,no
9,No,Manager,0.29,15200,Internet,No,Europe,None,no
5,Yes,Manager,0.53,7400,Phone,No,Australia,None,no
4,Yes,Executive,0.19,10700,Walkin,Yes,Europe,None,no
5,Yes,Other,0.16,15500,Internet,No,Americas,Digital|Traditional,no
9,No,Executive,0.5,7000,Internet,Yes,Other,None,no
6,Yes,Executive,0.48,16000,Phone,No,Americas,None,no
6,Yes,Other,0.19,13500,Internet,No,Other,Digital|Traditional|Trial,no
3,Yes,Executive,0.53,15400,Other,No,Europe,None,no
6,Yes,Executive,0.18,7500,Walkin,No,Americas,None,no
4,No,Executive,0.4,6700,Internet,No,Americas,None,no
2,Yes,Manager,0.28,12300,Other,Yes,Europe,None,no
9,Yes,Other,0.41,13600,Other,No,Australia,None,no
2,No,Manager,0.14,15100,Internet,No,Australia,None,no
6,Yes,Executive,0.28,11500,Phone,Yes,Other,None,no
5,No,Executive,0.6,12200,Phone,No,Europe,Digital|Traditional|Trial,no
9,No,Other,0.42,8700,Walkin,No,Europe,None,no
2,No,Executive,0.58,10900,Internet,Yes,Europe,None,no
6,Yes,Executive,0.13,8500,Other,No,Europe,None,no
4,Yes,Executive,0.3,15700,Other,Yes,Americas,None,no
7,Yes,Manager,0.3,15100,Internet,No,Europe,None,no
8,Yes,Executive,0.2,14100,Internet,Yes,Australia,None,no
8,Yes,Other,0.58,14200,Internet,Yes,Europe,None,no
6,No,Other,0.43,8100,Phone,No,Americas,None,no
4,Yes,Manager,0.23,12600,Walkin,No,SE Asia,None,no
8,No,Other,0.53,11500,Phone,Yes,Australia,None,no
7,No,Executive,0.13,8300,Internet,Yes,Other,None,no
6,Yes,Executive,0.62,9600,Walkin,No,Americas,None,no
3,No,Executive,0.46,9600,Walkin,Yes,Other,None,no
7,No,Manager,0.38,6100,Phone,No,Australia,None,no
8,Yes,Executive,0.48,10100,Internet,Yes,Europe,None,no
2,No,Manager,0.3,8200,Phone,No,Americas,None,no
2,No,Executive,0.34,9900,Walkin,No,Europe,None,no
4,No,Other,0.15,8600,Other,No,Europe,None,no
2,No,Other,0.12,8300,Internet,No,Australia,None,no
9,Yes,Manager,0.31,9100,Internet,No,Europe,None,no
4,Yes,Executive,0.35,8800,Internet,Yes,Americas,None,no
5,Yes,Manager,0.39,9800,Internet,No,Europe,None,no
5,Yes,Manager,0.38,10700,Internet,No,Europe,Digital,no
5,Yes,Other,0.61,7300,Internet,Yes,Other,None,no
2,No,Executive,0.48,15800,Internet,Yes,Other,None,no
6,Yes,Executive,0.32,9700,Walkin,No,SE Asia,None,no
3,Yes,Other,0.47,12200,Phone,No,Europe,None,no
8,No,Manager,0.44,6200,Other,No,Americas,None,no
7,No,Manager,0.49,13100,Other,No,Europe,None,no
3,No,Other,0.14,14800,Internet,Yes,Europe,Digital|Traditional|Trial,no
2,No,Executive,0.33,9500,Other,Yes,Americas,None,no
8,No,Manager,0.38,12000,Phone,No,Other,None,no
3,Yes,Other,0.35,12300,Other,Yes,Other,None,no
6,No,Manager,0.4,7000,Internet,No,Americas,None,no
6,Yes,Manager,0.34,7400,Phone,No,Other,None,no
9,Yes,Other,0.49,15100,Internet,Yes,Americas,None,no
3,Yes,Other,0.59,6000,Phone,No,Other,None,no
8,Yes,Executive,0.24,12700,Walkin,No,SE Asia,None,no
2,No,Manager,0.17,8200,Internet,No,Other,None,no
3,Yes,Manager,0.18,8900,Internet,Yes,Europe,None,no
8,Yes,Manager,0.59,10400,Internet,Yes,Europe,None,no
2,No,Manager,0.34,13600,Other,Yes,Americas,Traditional|Trial,no
9,No,Manager,0.27,6100,Internet,No,SE Asia,None,no
3,No,Executive,0.36,11700,Phone,Yes,Australia,None,no
2,Yes,Manager,0.52,9600,Other,No,Americas,None,no
5,No,Manager,0.22,9900,Walkin,No,Europe,None,no
6,No,Other,0.44,14700,Other,Yes,Americas,None,no
8,No,Executive,0.52,11500,Internet,Yes,Other,None,no
7,No,Other,0.35,9300,Internet,Yes,Europe,None,no
8,No,Executive,0.25,12700,Phone,No,Australia,None,no
8,No,Executive,0.4,12700,Internet,Yes,Australia,None,no
6,No,Other,0.31,6300,Internet,No,Australia,Digital|Traditional|Trial,no
2,No,Manager,0.15,8300,Internet,No,Other,None,no
3,No,Manager,0.52,13100,Other,Yes,Australia,None,no
4,Yes,Executive,0.61,15900,Walkin,No,Americas,None,no
5,No,Manager,0.62,11000,Other,No,Europe,None,no
7,Yes,Manager,0.59,8000,Walkin,Yes,Europe,None,no
6,Yes,Manager,0.23,7700,Internet,No,Europe,None,no
4,No,Manager,0.26,15900,Internet,No,Australia,Digital|Traditional,no
8,Yes,Other,0.46,14700,Other,No,Other,None,no
3,Yes,Executive,0.58,10800,Walkin,No,Australia,None,no
4,No,Manager,0.5,14600,Other,Yes,SE Asia,None,no
3,No,Other,0.51,10300,Internet,Yes,Australia,None,no
8,No,Manager,0.47,11000,Internet,No,Other,None,no
8,Yes,Manager,0.53,14600,Internet,Yes,Europe,Digital|Traditional,no
7,No,Manager,0.34,10300,Internet,Yes,Other,Digital,no
8,Yes,Manager,0.21,6900,Walkin,No,SE Asia,None,no
7,Yes,Executive,0.12,6300,Phone,No,SE Asia,None,no
7,No,Executive,0.24,11400,Internet,Yes,Americas,None,no
3,No,Other,0.61,6900,Walkin,No,Australia,None,no
8,No,Other,0.53,13500,Phone,Yes,Other,None,no
4,No,Manager,0.38,7000,Internet,Yes,Other,None,no
8,No,Manager,0.28,14600,Walkin,No,Americas,None,no
2,No,Manager,0.31,8700,Internet,Yes,Americas,None,no
8,No,Executive,0.12,12500,Phone,No,Europe,Trial,no
8,No,Manager,0.53,8600,Internet,Yes,SE Asia,Trial,no
9,Yes,Executive,0.27,10100,Internet,No,Europe,Digital|Traditional|Trial,no
8,Yes,Other,0.56,11700,Walkin,No,Europe,None,no
3,No,Other,0.55,6800,Internet,Yes,Europe,None,no
